SDate,PFIZER_High,PFIZER_Low,PFIZER_Open,PFIZER_Close,PFIZER_Volume,PFIZER_Adj Close,PFIZER_VARIATION,ASTRAZENECA_High,ASTRAZENECA_Low,ASTRAZENECA_Open,ASTRAZENECA_Close, ASTRAZENECA_Volume ,ASTRAZENECA_Adj Close,ASTRAZENECA_VARIATION,BIONTECH_High,BIONTECH_Low,BIONTECH_Open,BIONTECH_Close,BIONTECH_Volume,BIONTECH_Adj Close,BIONTECH_VARIATION,MODERNA_High,MODERNA_Low,MODERNA_Open,MODERNA_Close,MODERNA_Volume,MODERNA_Adj Close,MODERNA_VARIATION,NOVAVAX_High,NOVAVAX_Low,NOVAVAX_Open,NOVAVAX_Close,NOVAVAX_Volume,NOVAVAX_Adj Close,NOVAVAX_VARIATION
26/06/2020,30.62618637,29.99051285,30.59772301,30.39848137,42153992,29.79780579,-0.199241638,53.47999954,52.52000046,53.08000183,52.70000076," 6,234,700.00 ",52.28203964,-0.380001068,63.36999893,56.5,56.63000107,62.13000107,2830700,62.13000107,5.5,62.29000092,59.13999939,60.70999908,61.27999878,13866300,61.27999878,0.569999695,81.43000031,70.30999756,79.73000336,77.38999939,13522400,77.38999939,-2.340003967
29/06/2020,30.99620438,30.55028534,30.79696465,30.96774292,23956261,30.3558197,0.170778275,53.38999939,52.70999908,53.36999893,52.90999985," 4,526,200.00 ",52.49037552,-0.459999084,71.37999725,64.12000275,65.68000031,65.80000305,4011400,65.80000305,0.120002747,63,59.40000153,61.81999969,62.08000183,8074200,62.08000183,0.260002136,88.97000122,78.69999695,81.48000336,83.61000061,8693300,83.61000061,2.129997253
30/06/2020,31.19544601,30.5787487,30.86337852,31.02466774,25451676,30.41161919,0.161289215,52.91999817,52.04000092,52.27999878,52.88999939," 4,621,900.00 ",52.47053146,0.61000061,68.25,62.22000122,66.16000366,66.73999786,1979100,66.73999786,0.579994202,65.15899658,61.79999924,62.18000031,64.20999908,11955200,64.20999908,2.029998779,89.5,80.66999817,85,83.34999847,7782200,83.34999847,-1.650001526
01/07/2020,32.77039719,31.99241066,32.77039719,32.01138687,73503009,31.3788414,-0.759010315,53.68000031,52.38999939,52.83000183,53.31999969," 5,462,000.00 ",52.89712143,0.489997864,79.37999725,62.29999924,77.69999695,64.13999939,9879300,64.13999939,-13.55999756,63.72999954,59.11999893,63,61.59000015,17916500,61.59000015,-1.409999847,82.59999847,76.58000183,79.47000122,79.69999695,6612100,79.69999695,0.229995728
02/07/2020,33.06451416,32.29601669,32.84629822,32.74193573,45270881,32.09495544,-0.104362488,54.06999969,53.45999908,53.63000107,53.79999924," 4,591,300.00 ",53.3733139,0.169998169,69.38999939,62.72999954,68.24500275,63.27000046,3926500,63.27000046,-4.975002289,61.79999924,55.81000137,60,58.56999969,26544400,58.56999969,-1.430000305,84.30000305,75.40000153,77.47000122,81.63999939,5210900,81.63999939,4.169998169
06/07/2020,33.19734192,32.61859512,33.15939331,32.74193573,27150935,32.09495544,-0.417457581,54.5,53.72000122,53.84999847,54.09999847," 5,180,900.00 ",53.67093658,0.25,66.90000153,64.33000183,65.58999634,65.51000214,1649400,65.51000214,-0.079994202,60.72999954,57.09999847,58.54999924,59.15000153,9977300,59.15000153,0.600002289,81.19000244,76.09999847,80.15000153,79.44000244,3832000,79.44000244,-0.709999084
07/07/2020,32.59013367,32.22011566,32.30550385,32.28652954,25148018,31.64854813,-0.018974304,54.27999878,53.43000031,53.5,53.47000122," 3,747,500.00 ",53.04593277,-0.029998779,70.88999939,63.50999832,64,69.33999634,2264400,69.33999634,5.339996338,61.5,57.43999863,58.79999924,61.09000015,8904300,61.09000015,2.290000916,111.7699966,95.5,104,104.5599976,26477900,104.5599976,0.559997559
08/07/2020,32.60910797,31.85009575,32.26755142,32.02087402,24256545,31.38814163,-0.246677399,54.70999908,53.61999893,53.70999908,54.18999863," 6,247,800.00 ",53.76021957,0.479999542,68.58000183,66.45999908,67.20999908,67.55999756,1449600,67.55999756,0.349998474,62.45999908,59.45000076,60.79000092,61.58000183,7590900,61.58000183,0.790000916,105.0199966,95.5,103.8499985,98.30000305,7898700,98.30000305,-5.549995422
09/07/2020,32.14421463,31.4041748,32.00189972,31.74573135,20363702,31.11843491,-0.256168365,54.99000168,53.56000137,54.5,53.97000122," 4,203,000.00 ",53.5419693,-0.529998779,68,64.51000214,66.61000061,65.61000061,1186700,65.61000061,-1,65.34999847,58.88000107,62.09000015,64.95999908,20646100,64.95999908,2.869998932,101.1500015,93.48000336,98.31999969,96.30000305,4348600,96.30000305,-2.019996643
10/07/2020,32.29601669,31.77419472,31.93548393,32.09677505,24459019,31.46254349,0.161291122,54.40999985,53.43999863,54.31000137,53.75999832," 5,414,500.00 ",53.33362961,-0.550003052,71.29000092,67,67,70.36000061,2874300,70.36000061,3.36000061,64.93000031,62.31999969,64.65000153,62.61000061,7407500,62.61000061,-2.040000916,98.61000061,93.51000214,94,94.36000061,3072200,94.36000061,0.36000061
13/07/2020,33.88994217,32.75142288,32.95066452,33.40607071,56569129,32.74596405,0.455406189,54.29999924,53.11999893,53.93000031,53.24000168," 5,639,800.00 ",52.81776047,-0.689998627,84.88999939,75.75,78.47000122,77.77999878,8529600,77.77999878,-0.690002441,77.75,63.79999924,63.88999939,71.77999878,56617300,71.77999878,7.88999939,113.9800034,95.26000214,95.33000183,104.3199997,8636400,104.3199997,8.989997864
14/07/2020,33.60531235,33.09297943,33.55787659,33.42504883,32854129,32.76457214,-0.132827759,54.09999847,53.22999954,53.5,53.97999954," 7,199,600.00 ",53.55188751,0.479999542,85,78,82.56999969,83.87999725,4748700,83.87999725,1.309997559,76.9489975,70.62000275,74,75.04000092,38708800,75.04000092,1.040000916,112.7699966,99.15000153,107.2099991,109.9700012,5390800,109.9700012,2.760002136
15/07/2020,34.15559769,33.65275192,34.14611053,33.88994217,26294454,33.22027588,-0.256168365,58.84000015,55.86999893,56.31999969,58," 19,902,500.00 ",57.54000473,1.680000305,87.58000183,76.80000305,86.08000183,78,3908700,78,-8.080001831,88.37000275,78.01000214,87.51999664,80.22000122,90756100,80.22000122,-7.299995422,114.9400024,105.8000031,110.3099976,111.1500015,5250900,111.1500015,0.840003967
16/07/2020,33.81404114,33.45351028,33.77609253,33.77609253,18421812,33.10867691,0,57.43000031,56.04999924,56.95999908,57.43000031," 12,358,700.00 ",56.97452545,0.470001221,80.5,74.55999756,80.5,75.87000275,2847900,75.87000275,-4.629997253,84.29000092,79.59999847,80.16000366,81.80999756,27277400,81.80999756,1.649993896,122.6800003,109.0999985,109.4000015,120.2900009,6940400,120.2900009,10.88999939
17/07/2020,34.46869278,33.89942932,34.02276993,34.39278793,23347365,33.71318436,0.370018005,61.45999908,57.63000107,57.65000153,61.09999847," 24,319,500.00 ",60.61541748,3.449996948,86.40000153,76.41999817,76.54000092,85.25,5053500,85.25,8.709999084,95.20999908,82.61000061,83.34999847,94.84999847,103509200,94.84999847,11.5,144.5399933,127.8000031,128.8899994,140.4900055,15200800,140.4900055,11.6000061
20/07/2020,35.69260025,34.45920181,35.56925964,34.62998199,36815693,33.94569016,-0.939277649,64.94000244,57.65000153,62.68999863,58.68000031," 56,346,600.00 ",58.21461487,-4.009998322,96.08999634,85.76999664,91.74700165,88.19999695,7790800,88.19999695,-3.5470047,90.84999847,78.05000305,87.86000061,82.68000031,78391300,82.68000031,-5.180000305,151.1999969,124.0999985,149.4900055,138.2299957,12934500,138.2299957,-11.26000977
21/07/2020,35.18026733,34.6489563,35.04743958,34.81024551,23646912,34.12239456,-0.237194061,59.65000153,57.84000015,59.65000153,58.06999969," 15,419,100.00 ",57.60945129,-1.580001831,97.81999969,90.05000305,92,91.59999847,6025500,91.59999847,-0.400001526,82.43000031,79.06999969,80.91000366,80.86000061,26157900,80.86000061,-0.050003052,148.9499969,134.5500031,140.5099945,140.6900024,8868700,140.6900024,0.180007935
22/07/2020,36.74573135,35.5977211,36.27134705,36.58443832,90705554,35.8615303,0.313091278,57.88999939,56.24000168,57.38000107,56.97999954," 9,562,100.00 ",56.52809525,-0.400001526,104.9899979,93.65000153,99.19000244,104.1699982,13817800,104.1699982,4.979995728,84.12000275,79.11000061,79.61000061,83.22499847,27274000,83.22499847,3.614997864,147.5,133.1900024,136,146.4499969,6143100,146.4499969,10.44999695
23/07/2020,37.40037918,36.22390747,37.22011566,36.44212341,59639536,35.72202682,-0.777992249,56.84000015,54.81000137,56.75,55.16999817," 8,658,900.00 ",54.73244858,-1.580001831,101.1500015,87,97.51399994,88.51000214,15899700,88.51000214,-9.003997803,82.68000031,72.19999695,82.05000305,75.33000183,29288100,75.33000183,-6.720001221,151.1999969,134.0399933,144.6900024,139.5899963,5923200,139.5899963,-5.100006104
24/07/2020,36.19544601,35.41745758,36.08159256,35.73054886,33870501,35.02451324,-0.351043701,56,55.06000137,55.31000137,55.79999924," 7,748,000.00 ",55.35745239,0.489997864,86.69999695,80.33999634,86.30000305,84.16999817,7109700,84.16999817,-2.130004883,73.90000153,66.54000092,69.05000305,73.20999908,27797500,73.20999908,4.159996033,136.0899963,126.5500031,133.1999969,133.9299927,4819300,133.9299927,0.729995728
27/07/2020,35.81594086,35.32258224,35.44591904,35.61669922,27640307,34.91291046,0.170780182,56.63000107,55.97000122,56.15999985,56.58000183," 5,660,200.00 ",56.13127136,0.420001984,88.19999695,81.77400208,87.44000244,86.52999878,5129200,86.52999878,-0.910003662,80.98000336,76.16000366,80.62999725,79.91000366,44710700,79.91000366,-0.719993591,141.2799988,131.8300018,134.0200043,139.6000061,5035600,139.6000061,5.580001831
28/07/2020,37.32447815,36.11005783,36.56546402,37.02087402,56393954,36.28934097,0.455410004,57.09999847,56.25999832,56.88000107,56.31999969," 4,979,100.00 ",55.87332916,-0.560001373,90.40000153,84.09999847,89,85.37999725,5108600,85.37999725,-3.620002747,83.84999847,79.5,81,81.48999786,32946900,81.48999786,0.489997864,151,136.5,139.4299927,148.6000061,5907800,148.6000061,9.170013428
29/07/2020,37.42884445,36.48007584,37.28652954,37.24857712,37033660,36.51254654,-0.037952423,57.04999924,56.09000015,57.04999924,56.63999939," 5,038,900.00 ",56.19079208,-0.409999847,86.79000092,80.01999664,85.54000092,82.5,3846300,82.5,-3.040000916,82.81999969,76.55000305,81.98000336,79.51000214,24453900,79.51000214,-2.470001221,154.6999969,143.5299988,152.5,145.3600006,5638600,145.3600006,-7.13999939
30/07/2020,36.94497299,36.24288559,36.31878662,36.75521851,32273796,36.38106918,0.436431885,57.93999863,56.75,57.11999893,57.88999939," 8,215,100.00 ",57.43087769,0.770000458,84.87999725,78,79.05000305,84.16000366,3302800,84.16000366,5.11000061,79.25,76.80000305,78,77.62999725,13102000,77.62999725,-0.370002747,148.8800049,139.5700073,140.5,146.6199951,5410600,146.6199951,6.119995117
31/07/2020,36.76470566,35.92030334,36.31878662,36.50853729,28503006,36.13690186,0.189750671,57.95000076,55.34999847,57.81999969,55.77999878," 6,844,500.00 ",55.33761215,-2.040000916,86.94999695,80.84999847,86,82.11000061,2640500,82.11000061,-3.88999939,78.44000244,73.60399628,78.19999695,74.09999847,14210400,74.09999847,-4.099998474,148.7799988,142,147.6100006,143.1000061,4232100,143.1000061,-4.509994507
03/08/2020,36.67931747,36.26185989,36.6318779,36.3852005,31036400,36.0148201,-0.246677399,57.49000168,56.52999878,56.68000031,56.81999969," 4,799,700.00 ",56.36936569,0.13999939,85.48000336,81.83999634,82.98999786,85.47000122,2431700,85.47000122,2.480003357,77.98999786,73.02999878,74.98000336,77.98000336,13382300,77.98000336,3,159.9700012,144.6900024,145.2799988,155.8699951,6762900,155.8699951,10.58999634
04/08/2020,36.69829178,36.13851929,36.34724808,36.42314911,29448549,36.05237961,0.075901031,56.29000092,55.74000168,56.08000183,56.08000183," 4,121,300.00 ",55.63523483,0,84.5,81.08000183,84.44000244,83.16999817,2410300,83.16999817,-1.270004272,78.62000275,75.5,78.19200134,78.45999908,10126500,78.45999908,0.267997742,157.3000031,150.2799988,156.5,157.1699982,11517400,157.1699982,0.669998169
05/08/2020,36.55597687,36.17647171,36.49905014,36.48007584,24604787,36.1087265,-0.018974304,56.56999969,55.81999969,56.43000031,55.95000076," 3,267,200.00 ",55.50626373,-0.479999542,83.19999695,76.84500122,82.81999969,81.30000305,4084400,81.30000305,-1.519996643,77.48999786,73.69000244,77.48999786,75.80000305,19831900,75.80000305,-1.689994812,189.3999939,165.1100006,182,173.4900055,17875600,173.4900055,-8.509994507
06/08/2020,37.09677505,36.19544601,36.78367996,36.30929947,20922111,35.93968964,-0.474380493,56.24000168,55.52000046,56.09000015,56.20999908," 3,532,100.00 ",55.76420212,0.119998932,80.26000214,76.58000183,79.29000092,77.08000183,3175200,77.08000183,-2.209999084,76.25,73.12000275,75.79000092,73.76000214,11691500,73.76000214,-2.029998779,178.4799957,160.2599945,178,167.5,7882700,167.5,-10.5
07/08/2020,36.64136505,36.20493317,36.33776093,36.48007584,23097251,36.1087265,0.142314911,55.86000061,54.97000122,55.77999878,55.40999985," 3,849,200.00 ",54.97054672,-0.369998932,78.54000092,74.02999878,77.08999634,77,3038200,77,-0.089996338,75.38999939,73.01000214,74.37999725,74.09999847,8771400,74.09999847,-0.279998779,178.5599976,166.2599945,168.6300049,170.2899933,6540200,170.2899933,1.659988403
10/08/2020,36.67931747,36.2998085,36.57495117,36.42314911,19964552,36.05237961,-0.151802063,55.72000122,55.06000137,55.70000076,55.38000107," 2,937,300.00 ",54.94078445,-0.319999695,77.27799988,70.90000153,77,73.94999695,2830600,73.94999695,-3.050003052,75,71.41000366,74.26999664,72.01000214,8678300,72.01000214,-2.259994507,181.6999969,172.8600006,175.4600067,178.5099945,7607000,178.5099945,3.049987793
11/08/2020,36.60341644,35.74003983,36.58443832,35.85388947,21326847,35.48891449,-0.730548859,55.74000168,55.09999847,55.72000122,55.18000031," 3,948,900.00 ",54.74237061,-0.540000916,72.87999725,66.51000214,69,68.44999695,4032200,68.44999695,-0.550003052,71.40000153,67,69.51999664,68.97000122,18118700,68.97000122,-0.549995422,170,143.25,169.7700043,149.4799957,15226000,149.4799957,-20.29000854
12/08/2020,36.57495117,35.87286377,35.89184189,36.36622238,19965817,35.99603271,0.474380493,57.18000031,56.09999847,56.29999924,56.74000168," 5,466,200.00 ",56.29000092,0.440002441,71.16000366,66.12000275,70.88999939,69.11000061,3252000,69.11000061,-1.779998779,75.75,68.30000305,75.66999817,69.51999664,50362100,69.51999664,-6.150001526,148.5,112.5100021,148.0599976,124.4199982,17941200,124.4199982,-23.63999939
13/08/2020,36.22390747,35.93927765,36.11954498,36.21442032,15340021,35.8457756,0.094875336,56.43000031,55.68999863,56.34999847,55.79999924," 3,490,600.00 ",55.79999924,-0.549999237,71.52999878,67.30400085,68.25,71,2390900,71,2.75,69.18000031,67.05000305,69.08999634,67.83000183,15055900,67.83000183,-1.259994507,140.6999969,125.7699966,126.1600037,133.2799988,10776300,133.2799988,7.119995117
14/08/2020,36.42314911,35.98671722,36.06261826,36.11005783,12901276,35.74247742,0.047439575,55.59999847,55.04999924,55.47000122,55.18999863," 2,893,300.00 ",55.18999863,-0.280002594,70.98000336,68.01999664,70.93000031,68.63999939,1862400,68.63999939,-2.290000916,70.36000061,67.86000061,68.05999756,69.15000153,12799600,69.15000153,1.090003967,151,137.6199951,144,146.5099945,13721100,146.5099945,2.509994507
17/08/2020,36.44212341,36.00569153,36.09108353,36.3852005,17494187,36.0148201,0.294116974,56.65000153,55.84999847,55.93999863,56.45999908," 2,997,600.00 ",56.45999908,0.520000458,71.35600281,68.80999756,69.08999634,70.26000214,1948000,70.26000214,1.170005798,70.77999878,68.37999725,69.13999939,69.76000214,8749100,69.76000214,0.620002747,155.75,145,149,155.5299988,5690500,155.5299988,6.529998779
18/08/2020,36.48956299,36.21442032,36.48007584,36.39468765,10846398,36.02420807,-0.085388184,56.86999893,56.15000153,56.83000183,56.33000183," 4,174,800.00 ",56.33000183,-0.5,70.34999847,67.05999756,69.69000244,67.87999725,1905100,67.87999725,-1.810005188,69.69999695,65.23000336,68.27999878,67.02999878,11329200,67.02999878,-1.25,154.4900055,138.4199982,152.6799927,146.2299957,7441000,146.2299957,-6.449996948
19/08/2020,36.6318779,36.16698456,36.50853729,36.2998085,15690055,35.93029785,-0.20872879,57.34999847,56.11999893,57.13999939,56.22999954," 3,322,100.00 ",56.22999954,-0.909999847,67.48000336,65.01000214,67.41999817,65.59999847,2326600,65.59999847,-1.819999695,69.16999817,66.59999847,66.73999786,68,8558800,68,1.260002136,149,140,141.5800018,147.0599976,5328700,147.0599976,5.479995728
20/08/2020,36.80265808,36.17647171,36.22390747,36.7362442,21957455,36.36228943,0.512336731,56.54000092,55.97000122,56.27999878,56.49000168," 2,527,500.00 ",56.49000168,0.210002899,70.29000092,64.08000183,66.07700348,66.26999664,2932600,66.26999664,0.192993164,68,66.62999725,67.79000092,67.80999756,6346700,67.80999756,0.019996643,148.7899933,142.1300049,142.9299927,143.1300049,3727400,143.1300049,0.200012207
21/08/2020,37.00189972,36.59392929,36.91650772,36.88804626,25467170,36.51254654,-0.028461456,55.77000046,55.24000168,55.49000168,55.70999908," 3,419,200.00 ",55.70999908,0.219997406,76.27999878,70.33999634,71.76999664,73.01999664,6290400,73.01999664,1.25,68.01999664,65.59999847,67.5,66.44999695,6935600,66.44999695,-1.050003052,145.8000031,133.3000031,142.3800049,137.6199951,5660900,137.6199951,-4.760009766
24/08/2020,37.03984833,36.56546402,37.02087402,36.85009384,25011947,36.4749794,-0.170780182,57.93000031,56.43000031,57.5,56.75999832," 7,379,000.00 ",56.75999832,-0.740001678,77.40000153,69.75,76.98999786,70.84999847,3393900,70.84999847,-6.13999939,67.84999847,62.88000107,67.15000153,64.87999725,13143200,64.87999725,-2.270004272,132.8000031,116.9499969,131.5599976,119.2600021,8483700,119.2600021,-12.29999542
25/08/2020,36.58443832,36.00569153,36.53700256,36.44212341,26221201,36.07116318,-0.09487915,57.38000107,56.66999817,57.16999817,57.00999832," 3,399,700.00 ",57.00999832,-0.159999847,70.5,68.20999908,70.06999969,70.48999786,1576200,70.48999786,0.419998169,66.69599915,63.54999924,64.31999969,66.25,7798500,66.25,1.930000305,117.7399979,97.30000305,108.0100021,113.1100006,13008400,113.1100006,5.099998474
26/08/2020,36.30929947,35.73054886,36.23339844,36.10057068,24083689,35.73308563,-0.132827759,57.11000061,56.50999832,56.93000031,57," 2,802,400.00 ",57,0.069999695,70,67.05000305,70,67.90000153,1711400,67.90000153,-2.099998474,71.63999939,66.02999878,67.62000275,70.5,28768100,70.5,2.879997253,122.7300034,106.5,107,114.6200027,6988800,114.6200027,7.620002747
27/08/2020,36.0531311,35.74952698,36.01517868,35.92030334,22156556,35.55465317,-0.094875336,57,55.65000153,57,56.11000061," 4,195,100.00 ",56.11000061,-0.88999939,68.69000244,64.79000092,68.19999695,65.58999634,1980500,65.58999634,-2.61000061,70.31999969,67.01000214,69.98000336,68.02999878,9262600,68.02999878,-1.950004578,116.3700027,106.3000031,115.3000031,107.3499985,4827000,107.3499985,-7.950004578
28/08/2020,36.11005783,35.48387146,35.9297905,35.96774292,32830519,35.60161209,0.037952423,56.20999908,55.52000046,56.18999863,55.68999863," 3,251,900.00 ",55.68999863,-0.5,65.5,63.31999969,65.04000092,64,1760000,64,-1.040000916,68.94999695,67.15000153,68.04000092,67.48999786,6368200,67.48999786,-0.550003052,110.1699982,102,108.0999985,107.7399979,3217200,107.7399979,-0.36000061
31/08/2020,36.07210541,35.5787468,35.90132904,35.85388947,30032465,35.48891449,-0.047439575,56.34000015,55.61000061,55.79999924,56," 3,262,600.00 ",56,0.200000763,63.18000031,60.34000015,62.81999969,61.25,2217200,61.25,-1.569999695,67.19999695,62.54000092,67.13999939,64.88999939,15271800,64.88999939,-2.25,118.1399994,106.7600021,115.5,110.3399963,6236200,110.3399963,-5.160003662
01/09/2020,35.88235474,34.63946915,35.85388947,34.99051285,36161475,34.63432693,-0.863376617,55.90000153,55.11999893,55.84999847,55.38000107," 3,965,900.00 ",55.38000107,-0.469997406,60.52999878,56.65999985,58.70999908,57.81000137,3569600,57.81000137,-0.899997711,64.5,62.5,63.54000092,63.31999969,8183600,63.31999969,-0.220001221,110.2900009,102.3000031,108.2200012,105.0800018,4830700,105.0800018,-3.13999939
02/09/2020,35.38899231,34.53510284,34.88614655,35.29411697,29068688,34.93484116,0.407970428,55.99000168,55.27000046,55.47000122,55.90000153," 3,614,200.00 ",55.90000153,0.430000305,63.29000092,54.95999908,56.00999832,61.99000168,3892800,61.99000168,5.980003357,64.88999939,61.38100052,62.84000015,64.72000122,9874600,64.72000122,1.880001068,105.3399963,94.18000031,99.55999756,102.9000015,6355200,102.9000015,3.340003967
03/09/2020,35.56925964,34.25047302,35.45540619,34.53510284,35956788,34.1835556,-0.920303345,55.5,53.61000061,55.34999847,54.15999985," 5,122,000.00 ",54.15999985,-1.189998627,63.66999817,57.09999847,63.45000076,59.27999878,2586000,59.27999878,-4.170001984,69.34999847,64.30000305,65.65000153,64.83999634,14307300,64.83999634,-0.810005188,113.9800034,102.5999985,112.8099976,102.9800034,7538300,102.9800034,-9.829994202
04/09/2020,34.7533226,34.03225708,34.62049484,34.49715424,26872257,34.14599228,-0.123340607,54.13999939,52.56999969,53.79000092,53.58000183," 4,610,000.00 ",53.58000183,-0.209999084,59.95999908,54.09999847,59.27999878,58.56999969,1985500,58.56999969,-0.709999084,65,59.00999832,64.98999786,62.59999847,11653300,62.59999847,-2.38999939,104.4700012,86.66000366,100.9400024,92.93000031,7674000,92.93000031,-8.010002136
08/09/2020,34.73434448,33.85199356,34.65844345,34.08918381,26736818,33.74217606,-0.569259644,54.93999863,53.75999832,54.13999939,54.70999908," 6,735,600.00 ",54.70999908,0.569999695,61,58.68999863,60.15999985,59.83000183,2887800,59.83000183,-0.329998016,58.59999847,54.20999908,57.75,54.34000015,17706200,54.34000015,-3.409999847,92.40000153,83.22000122,86.40000153,85.30999756,5625700,85.30999756,-1.090003967
09/09/2020,34.77229691,34.28842545,34.43074036,34.32637787,27490533,33.97695541,-0.104362488,54.81999969,53.34000015,53.83000183,53.63999939," 11,416,300.00 ",53.63999939,-0.190002441,63.38000107,60.59999847,63,62.31999969,3406900,62.31999969,-0.680000305,57.18999863,54.50999832,56.02999878,56.90000153,9355400,56.90000153,0.870002747,91.88999939,86.20999908,88.20999908,90.83999634,3780500,90.83999634,2.629997253
10/09/2020,34.45920181,33.75711441,34.34535217,33.82352829,21650741,33.47922134,-0.521823883,54.18999863,53.04000092,54.15999985,53.06999969," 4,407,100.00 ",53.06999969,-1.090000153,62.27999878,60.5,62,61.20000076,1751800,61.20000076,-0.799999237,60.31999969,56.86999893,57.04100037,57.56000137,7985300,57.56000137,0.519001007,99.41000366,90.25,92.83000183,92.86000061,4656600,92.86000061,0.029998779
11/09/2020,34.25996017,33.63377762,33.90891647,34.22201157,24109301,33.8736496,0.313095093,54.15000153,53.40999985,53.99000168,53.72999954," 4,627,700.00 ",53.72999954,-0.260002136,65.27999878,61.04999924,61.45199966,65.12999725,2515200,65.12999725,3.677997589,59.50999832,57.45000076,58.49000168,59.34000015,4821900,59.34000015,0.849998474,97.98000336,92.09999847,94,95.44999695,5303400,95.44999695,1.449996948
14/09/2020,35.61669922,34.4212532,34.49715424,35.11385345,29565543,34.75641251,0.616699219,54.34000015,53.36999893,54.22999954,54.02000046," 4,960,000.00 ",54.02000046,-0.209999084,69.65000153,66.76999664,67.5,67.48000336,3373600,67.48000336,-0.019996643,63.84999847,60.11500168,60.15000153,63.66999817,8930800,63.66999817,3.519996643,106.4000015,94.25,96.37999725,105.8000031,7979000,105.8000031,9.420005798
15/09/2020,35.43643188,34.92409897,35.28462982,35.06641388,22003726,34.7094574,-0.218215942,55.77999878,55.11999893,55.52999878,55.27999878," 4,300,900.00 ",55.27999878,-0.25,70,66.15000153,70,66.91999817,3168300,66.91999817,-3.080001831,68.41000366,64.22899628,65.02700043,66.87999725,9101200,66.87999725,1.852996826,112.25,106.1600037,110,110.3399963,6779500,110.3399963,0.339996338
16/09/2020,35.39848328,34.83871078,35.37001801,34.89563751,22208412,34.54042053,-0.474380493,55.97999954,55.11000061,55.72000122,55.13000107," 3,948,500.00 ",55.13000107,-0.590000153,67.29000092,65.40799713,65.51000214,66.04000092,2231500,66.04000092,0.529998779,70.04000092,66.73000336,67.63999939,68.83999634,11345200,68.83999634,1.199996948,126.5400009,108,108.0899963,120.1299973,10805500,120.1299973,12.04000092
17/09/2020,35.07590103,34.67741776,34.89563751,34.93358612,17894390,34.57798004,0.037948608,56.15000153,55.49000168,55.74000168,55.93999863," 3,991,900.00 ",55.93999863,0.199996948,68.70999908,65.15000153,66.81999969,66.77999878,2860000,66.77999878,-0.040000916,70.90000153,64.59999847,68.5,67.88999939,13275200,67.88999939,-0.61000061,125.9899979,112.1100006,119,115.5100021,5531300,115.5100021,-3.489997864
18/09/2020,35.17077637,34.69639587,34.89563751,34.7533226,31694623,34.39955139,-0.142314911,56.79999924,55.95999908,56.75999832,56.45000076," 2,931,700.00 ",56.45000076,-0.309997559,68.44000244,65.16999817,68.01000214,67,2608900,67,-1.010002136,70,66.09999847,68.27999878,69.87000275,13206200,69.87000275,1.590003967,114.9400024,104.7799988,114.9400024,108.3600006,5820800,108.3600006,-6.580001831
21/09/2020,34.61100769,33.56736374,34.50664139,34.17457199,26608968,33.82669449,-0.332069397,55.90999985,54.61999893,55.09000015,55.90999985," 6,792,700.00 ",55.90999985,0.819999695,66.19999695,62.29999924,65.55999756,66.12000275,2118700,66.12000275,0.560005188,69.48000336,65.45999908,68.59999847,69.26000214,8223000,69.26000214,0.660003662,110.5999985,102.0999985,102.5,110.1500015,3241200,110.1500015,7.650001526
22/09/2020,34.46869278,33.90891647,33.97533035,34.39278793,22727297,34.04268646,0.417457581,55.61999893,54.72000122,55.29000092,55.43999863," 3,878,600.00 ",55.43999863,0.149997711,67.75700378,63.61000061,65.37999725,67.05000305,1572300,67.05000305,1.670005798,69.19000244,66.66999817,67.5,68.72000122,6303600,68.72000122,1.220001221,112.4000015,106.1600037,109.75,111.6299973,2407200,111.6299973,1.879997253
23/09/2020,34.51612854,34.12713623,34.47817612,34.15559769,23102521,33.80791092,-0.32257843,56.59000015,55.58000183,56.22000122,55.65999985," 2,922,900.00 ",55.65999985,-0.560001373,67.27999878,63.68600082,67.25,63.83000183,1678000,63.83000183,-3.419998169,68.62000275,65.76999664,67.86499786,67.16000366,6919400,67.16000366,-0.704994202,112.1800003,101.1500015,110.9400024,101.5699997,3216800,101.5699997,-9.370002747
24/09/2020,34.1935463,33.7191658,34.10815811,33.92789459,20859925,33.58252716,-0.180263519,55.15999985,53.91999817,54.93999863,54.16999817," 4,123,700.00 ",54.16999817,-0.770000458,63.93000031,58.81000137,62.61999893,62.83000183,2863400,62.83000183,0.210002899,66.76999664,63.63999939,65.5,65.16999817,5565200,65.16999817,-0.330001831,107.1999969,96.48000336,98.43000031,102.4400024,3337200,102.4400024,4.010002136
25/09/2020,34.2979126,33.7001915,33.7191658,34.20303726,14365598,33.85486984,0.48387146,55.84000015,54.02000046,54.20000076,55.50999832," 4,954,900.00 ",55.50999832,1.309997559,66.8710022,61.27000046,61.27000046,66.69000244,1670500,66.69000244,5.420001984,69.73000336,65.66999817,65.88700104,69.47000122,9190600,69.47000122,3.583000183,117.3499985,105.8000031,107.4800034,113.5599976,8336900,113.5599976,6.079994202
